Suspicious Path Analysis Log
Scan Time: 2026-06-17 11:04:46.251736
=================================================================

ALL PROCESS PATHS:
-----------------------------------------------------------------
PID:23884 | AMDRSServ.exe | Trusted | C:\Program Files\WindowsApps\AdvancedMicroDevicesInc-2.AMDRadeonSoftware_10.25.10201.0_x64__0a9344xs7nr4m\radeonsoftware\AMDRSServ.exe
PID:24036 | atieclxx.exe | Trusted | C:\Windows\System32\DriverStore\FileRepository\u0419944.inf_amd64_e8cfc9b2346618e0\B419488\atieclxx.exe
PID:24100 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:24276 | wpscloudsvr.exe | Unknown | C:\Users\BHUKAILASH\AppData\Local\Kingsoft\WPS Office\12.1.0.26880\office6\wpscloudsvr.exe
PID:24296 | chrome.exe | Trusted | C:\Program Files\Google\Chrome\Application\chrome.exe
PID:24428 | RuntimeBroker.exe | Trusted | C:\Windows\System32\RuntimeBroker.exe
PID:24544 | LenovoVantage-(LenovoMachineFixSystemAddin).exe | Trusted | C:\Program Files (x86)\Lenovo\VantageService\4.2601.31.0\LenovoVantage-(LenovoMachineFixSystemAddin).exe
PID:24624 | mc-wps-secdashboardservice.exe | Trusted | C:\Program Files\McAfee\wps\mok\mc-wps-secdashboardservice.exe
PID:24720 | uihost.exe | Trusted | C:\Program Files\McAfee\WebAdvisor\uihost.exe
PID:24748 | chrome.exe | Trusted | C:\Program Files\Google\Chrome\Application\chrome.exe
PID:24840 | svchost.exe | Trusted | C:\Windows\System32\svchost.exe
PID:24900 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:25000 | conhost.exe | Trusted | C:\Windows\System32\conhost.exe
PID:25016 | SystemSettings.exe | Trusted | C:\Windows\ImmersiveControlPanel\SystemSettings.exe
PID:25356 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:25424 | powershell.exe | Trusted | C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID:25548 | svchost.exe | Trusted | C:\Windows\System32\svchost.exe
PID:25704 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:25844 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:26044 | RuntimeBroker.exe | Trusted | C:\Windows\System32\RuntimeBroker.exe
PID:26092 | msedge.exe | Trusted | C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID:26796 | Code.exe | Unknown | D:\VS CODE\Microsoft VS Code\Code.exe
PID:26804 | StartMenuExperienceHost.exe | Trusted | C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
PID:27004 | RuntimeBroker.exe | Trusted | C:\Windows\System32\RuntimeBroker.exe
PID:27088 | chrome.exe | Trusted | C:\Program Files\Google\Chrome\Application\chrome.exe
PID:27456 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe
PID:27508 | CrossDeviceService.exe | Trusted | C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26042.110.0_x64__cw5n1h2txyewy\CrossDeviceService.exe
PID:27572 | msedgewebview2.exe | Trusted | C:\Program Files (x86)\Microsoft\EdgeWebView\Application\149.0.4022.69\msedgewebview2.exe


SUSPICIOUS PATH ALERTS:
-----------------------------------------------------------------
No suspicious paths found.

SUMMARY:
Trusted    : 258
Unknown    : 31
Suspicious : 0
Total      : 289
